timestamp_heure,etat,p_it_kw,source
2024-03-13 04:00:00,idle,2.35,simulation
2024-03-13 05:00:00,inference,19.11,simulation
2024-03-13 06:00:00,inference,18.27,simulation
2024-03-13 07:00:00,inference,22.52,simulation
2024-03-13 08:00:00,inference,21.61,simulation
2024-03-13 09:00:00,inference,35.09,simulation
2024-03-13 10:00:00,inference,32.79,simulation
2024-03-13 11:00:00,inference,32.8,simulation
2024-03-13 12:00:00,inference,27.5,simulation
2024-03-13 13:00:00,inference,29.62,simulation
2024-03-13 14:00:00,inference,21.52,simulation
2024-03-13 15:00:00,inference,33.99,simulation
2024-03-13 16:00:00,inference,24.69,simulation
2024-03-13 17:00:00,inference,32.74,simulation
2024-03-13 18:00:00,inference,28.61,simulation
2024-03-13 19:00:00,inference,22.55,simulation
2024-03-13 20:00:00,inference,19.0,simulation
2024-03-13 21:00:00,inference,25.84,simulation
2024-03-13 22:00:00,inference,11.07,simulation
2024-03-13 23:00:00,idle,3.69,simulation
2024-03-14 00:00:00,idle,4.82,simulation
2024-03-14 01:00:00,idle,3.1,simulation
2024-03-14 02:00:00,idle,2.66,simulation
2024-03-14 03:00:00,idle,4.46,simulation
2024-03-14 04:00:00,idle,0.93,simulation
2024-03-14 05:00:00,idle,4.15,simulation
2024-03-14 06:00:00,idle,2.84,simulation
2024-03-14 07:00:00,training,47.51,simulation
2024-03-14 08:00:00,training,47.84,simulation
2024-03-14 09:00:00,training,49.22,simulation
2024-03-14 10:00:00,training,45.89,simulation
2024-03-14 11:00:00,training,48.13,simulation
2024-03-14 12:00:00,training,48.06,simulation
2024-03-14 13:00:00,training,45.86,simulation
2024-03-14 14:00:00,training,43.63,simulation
2024-03-14 15:00:00,inference,24.3,simulation
2024-03-14 16:00:00,inference,30.95,simulation
2024-03-14 17:00:00,inference,30.41,simulation
2024-03-14 18:00:00,inference,27.6,simulation
2024-03-14 19:00:00,inference,26.24,simulation
2024-03-14 20:00:00,inference,20.68,simulation
2024-03-14 21:00:00,inference,25.58,simulation
2024-03-14 22:00:00,inference,13.85,simulation
2024-03-14 23:00:00,inference,9.2,simulation
2024-03-15 00:00:00,inference,9.97,simulation
2024-03-15 01:00:00,inference,12.0,simulation
2024-03-15 02:00:00,inference,8.95,simulation
2024-03-15 03:00:00,inference,9.61,simulation
2024-03-15 04:00:00,inference,11.75,simulation
2024-03-15 05:00:00,idle,3.22,simulation
2024-03-15 06:00:00,idle,4.06,simulation
2024-03-15 07:00:00,idle,4.6,simulation
2024-03-15 08:00:00,idle,3.82,simulation
2024-03-15 09:00:00,idle,5.47,simulation
2024-03-15 10:00:00,idle,4.92,simulation
2024-03-15 11:00:00,idle,3.7,simulation
2024-03-15 12:00:00,inference,34.95,simulation
2024-03-15 13:00:00,inference,22.31,simulation
2024-03-15 14:00:00,inference,29.6,simulation
2024-03-15 15:00:00,inference,20.36,simulation
2024-03-15 16:00:00,inference,28.51,simulation
2024-03-15 17:00:00,inference,22.59,simulation
2024-03-15 18:00:00,inference,26.44,simulation
2024-03-15 19:00:00,inference,23.98,simulation
2024-03-15 20:00:00,inference,20.39,simulation
2024-03-15 21:00:00,inference,26.07,simulation
2024-03-15 22:00:00,inference,10.73,simulation
2024-03-15 23:00:00,inference,10.31,simulation
2024-03-16 00:00:00,inference,7.3,simulation
2024-03-16 01:00:00,inference,6.46,simulation
2024-03-16 02:00:00,inference,7.87,simulation
2024-03-16 03:00:00,inference,6.4,simulation
2024-03-16 04:00:00,inference,8.07,simulation
2024-03-16 05:00:00,inference,10.6,simulation
2024-03-16 06:00:00,inference,12.73,simulation
2024-03-16 07:00:00,inference,13.93,simulation
2024-03-16 08:00:00,inference,13.81,simulation
2024-03-16 09:00:00,inference,14.57,simulation
2024-03-16 10:00:00,inference,20.95,simulation
2024-03-16 11:00:00,inference,21.13,simulation
2024-03-16 12:00:00,inference,19.1,simulation
2024-03-16 13:00:00,inference,22.37,simulation
2024-03-16 14:00:00,inference,14.91,simulation
2024-03-16 15:00:00,inference,20.02,simulation
2024-03-16 16:00:00,inference,23.5,simulation
2024-03-16 17:00:00,inference,17.48,simulation
2024-03-16 18:00:00,idle,3.57,simulation
2024-03-16 19:00:00,idle,3.9,simulation
2024-03-16 20:00:00,idle,1.81,simulation
2024-03-16 21:00:00,idle,2.37,simulation
2024-03-16 22:00:00,idle,1.4,simulation
2024-03-16 23:00:00,idle,0.5,simulation
2024-03-17 00:00:00,inference,6.4,simulation
2024-03-17 01:00:00,inference,5.55,simulation
2024-03-17 02:00:00,inference,2.51,simulation
2024-03-17 03:00:00,inference,4.61,simulation
2024-03-17 04:00:00,inference,6.3,simulation
2024-03-17 05:00:00,inference,5.6,simulation
2024-03-17 06:00:00,inference,6.12,simulation
2024-03-17 07:00:00,inference,10.79,simulation
2024-03-17 08:00:00,inference,5.99,simulation
2024-03-17 09:00:00,inference,10.79,simulation
2024-03-17 10:00:00,inference,8.36,simulation
2024-03-17 11:00:00,inference,15.28,simulation
2024-03-17 12:00:00,inference,12.24,simulation
2024-03-17 13:00:00,inference,11.33,simulation
2024-03-17 14:00:00,idle,3.5,simulation
2024-03-17 15:00:00,idle,0.84,simulation
2024-03-17 16:00:00,idle,2.39,simulation
2024-03-17 17:00:00,idle,1.42,simulation
2024-03-17 18:00:00,idle,3.28,simulation
2024-03-17 19:00:00,idle,2.86,simulation
2024-03-17 20:00:00,idle,1.6,simulation
2024-03-17 21:00:00,idle,1.52,simulation
2024-03-17 22:00:00,idle,0.91,simulation
2024-03-17 23:00:00,idle,1.7,simulation
2024-03-18 00:00:00,inference,15.39,simulation
2024-03-18 01:00:00,inference,11.98,simulation
2024-03-18 02:00:00,inference,13.69,simulation
2024-03-18 03:00:00,inference,11.23,simulation
2024-03-18 04:00:00,inference,11.11,simulation
2024-03-18 05:00:00,inference,20.14,simulation
2024-03-18 06:00:00,inference,15.3,simulation
2024-03-18 07:00:00,inference,22.04,simulation
2024-03-18 08:00:00,inference,21.91,simulation
2024-03-18 09:00:00,inference,24.37,simulation
2024-03-18 10:00:00,inference,27.12,simulation
2024-03-18 11:00:00,inference,21.18,simulation
2024-03-18 12:00:00,inference,29.65,simulation
2024-03-18 13:00:00,inference,29.98,simulation
2024-03-18 14:00:00,idle,5.26,simulation
2024-03-18 15:00:00,idle,7.92,simulation
2024-03-18 16:00:00,idle,7.65,simulation
2024-03-18 17:00:00,inference,27.32,simulation
2024-03-18 18:00:00,inference,27.54,simulation
2024-03-18 19:00:00,inference,21.83,simulation
2024-03-18 20:00:00,inference,20.02,simulation
2024-03-18 21:00:00,inference,21.42,simulation
2024-03-18 22:00:00,idle,2.54,simulation
2024-03-18 23:00:00,idle,2.33,simulation
2024-03-19 00:00:00,training,45.63,simulation
2024-03-19 01:00:00,training,46.22,simulation
2024-03-19 02:00:00,training,47.58,simulation
2024-03-19 03:00:00,training,46.05,simulation
2024-03-19 04:00:00,training,47.89,simulation
2024-03-19 05:00:00,training,49.15,simulation
2024-03-19 06:00:00,training,45.55,simulation
2024-03-19 07:00:00,training,49.71,simulation
2024-03-19 08:00:00,training,48.61,simulation
2024-03-19 09:00:00,training,45.06,simulation
2024-03-19 10:00:00,training,44.89,simulation
2024-03-19 11:00:00,training,42.26,simulation
2024-03-19 12:00:00,inference,25.32,simulation
2024-03-19 13:00:00,inference,20.85,simulation
2024-03-19 14:00:00,inference,30.62,simulation
2024-03-19 15:00:00,inference,32.33,simulation
2024-03-19 16:00:00,inference,19.8,simulation
2024-03-19 17:00:00,inference,28.74,simulation
2024-03-19 18:00:00,inference,27.51,simulation
2024-03-19 19:00:00,inference,23.63,simulation
2024-03-19 20:00:00,training,46.77,simulation
2024-03-19 21:00:00,training,51.01,simulation
2024-03-19 22:00:00,training,43.82,simulation
2024-03-19 23:00:00,training,50.73,simulation
2024-03-20 00:00:00,training,47.56,simulation
2024-03-20 01:00:00,training,47.49,simulation
2024-03-20 02:00:00,training,47.84,simulation
2024-03-20 03:00:00,training,48.06,simulation
2024-03-20 04:00:00,training,48.14,simulation
2024-03-20 05:00:00,training,46.18,simulation
2024-03-20 06:00:00,training,43.41,simulation
2024-03-20 07:00:00,training,49.83,simulation
2024-03-20 08:00:00,training,45.57,simulation
2024-03-20 09:00:00,training,44.52,simulation
2024-03-20 10:00:00,idle,4.26,simulation
2024-03-20 11:00:00,idle,4.34,simulation
2024-03-20 12:00:00,idle,4.48,simulation
2024-03-20 13:00:00,idle,3.56,simulation
2024-03-20 14:00:00,idle,6.28,simulation
2024-03-20 15:00:00,idle,1.47,simulation
2024-03-20 16:00:00,inference,19.92,simulation
2024-03-20 17:00:00,inference,26.32,simulation
2024-03-20 18:00:00,inference,20.42,simulation
2024-03-20 19:00:00,inference,17.93,simulation
2024-03-20 20:00:00,inference,20.56,simulation
2024-03-20 21:00:00,idle,5.94,simulation
2024-03-20 22:00:00,idle,1.42,simulation
2024-03-20 23:00:00,idle,1.94,simulation
2024-03-21 00:00:00,idle,1.87,simulation
2024-03-21 01:00:00,inference,10.4,simulation
2024-03-21 02:00:00,inference,13.97,simulation
2024-03-21 03:00:00,inference,12.36,simulation
2024-03-21 04:00:00,training,47.13,simulation
2024-03-21 05:00:00,training,48.39,simulation
2024-03-21 06:00:00,training,48.64,simulation
2024-03-21 07:00:00,training,48.62,simulation
2024-03-21 08:00:00,training,49.28,simulation
2024-03-21 09:00:00,training,49.51,simulation
2024-03-21 10:00:00,training,45.95,simulation
2024-03-21 11:00:00,training,47.48,simulation
2024-03-21 12:00:00,training,46.53,simulation
2024-03-21 13:00:00,training,45.46,simulation
2024-03-21 14:00:00,idle,4.79,simulation
2024-03-21 15:00:00,idle,7.76,simulation
2024-03-21 16:00:00,idle,7.55,simulation
2024-03-21 17:00:00,idle,4.19,simulation
2024-03-21 18:00:00,inference,21.78,simulation
2024-03-21 19:00:00,inference,22.42,simulation
2024-03-21 20:00:00,inference,25.22,simulation
2024-03-21 21:00:00,inference,20.79,simulation
2024-03-21 22:00:00,inference,14.94,simulation
2024-03-21 23:00:00,inference,15.09,simulation
2024-03-22 00:00:00,inference,12.63,simulation
2024-03-22 01:00:00,inference,13.14,simulation
2024-03-22 02:00:00,inference,9.82,simulation
2024-03-22 03:00:00,inference,16.48,simulation
2024-03-22 04:00:00,inference,9.28,simulation
2024-03-22 05:00:00,inference,13.44,simulation
2024-03-22 06:00:00,inference,19.33,simulation
2024-03-22 07:00:00,training,49.97,simulation
2024-03-22 08:00:00,training,45.78,simulation
2024-03-22 09:00:00,training,43.68,simulation
2024-03-22 10:00:00,training,46.81,simulation
2024-03-22 11:00:00,training,46.68,simulation
2024-03-22 12:00:00,training,48.81,simulation
2024-03-22 13:00:00,training,45.83,simulation
2024-03-22 14:00:00,training,46.99,simulation
2024-03-22 15:00:00,training,45.98,simulation
2024-03-22 16:00:00,training,45.73,simulation
2024-03-22 17:00:00,training,49.54,simulation
2024-03-22 18:00:00,training,46.41,simulation
2024-03-22 19:00:00,training,45.05,simulation
2024-03-22 20:00:00,training,44.41,simulation
2024-03-22 21:00:00,training,50.51,simulation
2024-03-22 22:00:00,training,49.21,simulation
2024-03-22 23:00:00,training,47.76,simulation
2024-03-23 00:00:00,training,46.64,simulation
2024-03-23 01:00:00,training,47.46,simulation
2024-03-23 02:00:00,training,48.28,simulation
2024-03-23 03:00:00,training,46.05,simulation
2024-03-23 04:00:00,training,47.42,simulation
2024-03-23 05:00:00,training,47.27,simulation
2024-03-23 06:00:00,training,43.03,simulation
2024-03-23 07:00:00,training,45.04,simulation
2024-03-23 08:00:00,training,49.7,simulation
2024-03-23 09:00:00,training,48.9,simulation
2024-03-23 10:00:00,inference,14.82,simulation
2024-03-23 11:00:00,inference,15.32,simulation
2024-03-23 12:00:00,inference,20.07,simulation
2024-03-23 13:00:00,inference,12.81,simulation
2024-03-23 14:00:00,idle,5.62,simulation
2024-03-23 15:00:00,idle,3.7,simulation
2024-03-23 16:00:00,training,48.84,simulation
2024-03-23 17:00:00,training,45.39,simulation
2024-03-23 18:00:00,training,44.87,simulation
2024-03-23 19:00:00,training,46.02,simulation
2024-03-23 20:00:00,training,44.18,simulation
2024-03-23 21:00:00,training,45.97,simulation
2024-03-23 22:00:00,training,47.58,simulation
2024-03-23 23:00:00,training,44.56,simulation
2024-03-24 00:00:00,training,45.9,simulation
2024-03-24 01:00:00,training,46.88,simulation
2024-03-24 02:00:00,training,46.49,simulation
2024-03-24 03:00:00,training,44.77,simulation
2024-03-24 04:00:00,inference,4.63,simulation
2024-03-24 05:00:00,inference,6.91,simulation
2024-03-24 06:00:00,inference,6.45,simulation
2024-03-24 07:00:00,inference,8.33,simulation
2024-03-24 08:00:00,inference,6.81,simulation
2024-03-24 09:00:00,training,45.5,simulation
2024-03-24 10:00:00,training,49.01,simulation
2024-03-24 11:00:00,training,50.6,simulation
2024-03-24 12:00:00,training,43.83,simulation
2024-03-24 13:00:00,training,45.24,simulation
2024-03-24 14:00:00,training,47.67,simulation
2024-03-24 15:00:00,training,45.94,simulation
2024-03-24 16:00:00,training,47.78,simulation
2024-03-24 17:00:00,training,50.77,simulation
2024-03-24 18:00:00,training,45.27,simulation
2024-03-24 19:00:00,training,47.73,simulation
2024-03-24 20:00:00,idle,0.5,simulation
2024-03-24 21:00:00,idle,1.92,simulation
2024-03-24 22:00:00,idle,3.66,simulation
2024-03-24 23:00:00,inference,4.91,simulation
2024-03-25 00:00:00,inference,13.56,simulation
2024-03-25 01:00:00,inference,10.54,simulation
2024-03-25 02:00:00,inference,12.24,simulation
2024-03-25 03:00:00,inference,8.7,simulation
2024-03-25 04:00:00,inference,13.21,simulation
2024-03-25 05:00:00,inference,15.23,simulation
2024-03-25 06:00:00,inference,13.92,simulation
2024-03-25 07:00:00,inference,19.12,simulation
2024-03-25 08:00:00,inference,17.93,simulation
2024-03-25 09:00:00,inference,23.17,simulation
2024-03-25 10:00:00,inference,29.8,simulation
2024-03-25 11:00:00,inference,31.94,simulation
2024-03-25 12:00:00,inference,26.86,simulation
2024-03-25 13:00:00,idle,8.05,simulation
2024-03-25 14:00:00,idle,5.46,simulation
2024-03-25 15:00:00,idle,6.32,simulation
2024-03-25 16:00:00,inference,30.83,simulation
2024-03-25 17:00:00,inference,33.54,simulation
2024-03-25 18:00:00,idle,4.54,simulation
2024-03-25 19:00:00,training,49.32,simulation
2024-03-25 20:00:00,training,46.87,simulation
2024-03-25 21:00:00,training,47.48,simulation
2024-03-25 22:00:00,training,46.32,simulation
2024-03-25 23:00:00,training,48.39,simulation
2024-03-26 00:00:00,training,46.93,simulation
2024-03-26 01:00:00,training,50.43,simulation
2024-03-26 02:00:00,training,46.9,simulation
2024-03-26 03:00:00,training,49.72,simulation
2024-03-26 04:00:00,training,41.77,simulation
2024-03-26 05:00:00,training,47.21,simulation
2024-03-26 06:00:00,training,46.14,simulation
2024-03-26 07:00:00,training,49.63,simulation
2024-03-26 08:00:00,training,47.31,simulation
2024-03-26 09:00:00,training,46.56,simulation
2024-03-26 10:00:00,training,48.42,simulation
2024-03-26 11:00:00,idle,6.43,simulation
2024-03-26 12:00:00,idle,6.28,simulation
2024-03-26 13:00:00,idle,3.85,simulation
2024-03-26 14:00:00,idle,5.12,simulation
2024-03-26 15:00:00,inference,32.14,simulation
2024-03-26 16:00:00,inference,27.27,simulation
2024-03-26 17:00:00,inference,29.95,simulation
2024-03-26 18:00:00,inference,27.95,simulation
2024-03-26 19:00:00,inference,14.56,simulation
2024-03-26 20:00:00,inference,17.15,simulation
2024-03-26 21:00:00,inference,21.72,simulation
2024-03-26 22:00:00,inference,8.81,simulation
2024-03-26 23:00:00,inference,10.04,simulation
2024-03-27 00:00:00,inference,15.11,simulation
2024-03-27 01:00:00,inference,12.52,simulation
2024-03-27 02:00:00,inference,9.68,simulation
2024-03-27 03:00:00,inference,14.93,simulation
2024-03-27 04:00:00,inference,13.63,simulation
2024-03-27 05:00:00,idle,4.26,simulation
2024-03-27 06:00:00,idle,4.11,simulation
2024-03-27 07:00:00,idle,4.76,simulation
2024-03-27 08:00:00,idle,3.14,simulation
2024-03-27 09:00:00,idle,8.38,simulation
2024-03-27 10:00:00,inference,23.19,simulation
2024-03-27 11:00:00,inference,27.76,simulation
2024-03-27 12:00:00,inference,20.22,simulation
2024-03-27 13:00:00,inference,28.97,simulation
2024-03-27 14:00:00,inference,20.16,simulation
2024-03-27 15:00:00,inference,23.6,simulation
2024-03-27 16:00:00,training,44.45,simulation
2024-03-27 17:00:00,training,46.46,simulation
2024-03-27 18:00:00,training,48.69,simulation
2024-03-27 19:00:00,training,49.5,simulation
2024-03-27 20:00:00,training,46.92,simulation
2024-03-27 21:00:00,training,44.86,simulation
2024-03-27 22:00:00,training,44.71,simulation
2024-03-27 23:00:00,training,45.24,simulation
2024-03-28 00:00:00,training,46.66,simulation
2024-03-28 01:00:00,training,46.35,simulation
2024-03-28 02:00:00,training,47.84,simulation
2024-03-28 03:00:00,training,46.08,simulation
2024-03-28 04:00:00,training,44.75,simulation
2024-03-28 05:00:00,training,45.98,simulation
2024-03-28 06:00:00,training,49.57,simulation
2024-03-28 07:00:00,training,49.72,simulation
2024-03-28 08:00:00,training,46.21,simulation
2024-03-28 09:00:00,training,45.72,simulation
2024-03-28 10:00:00,inference,29.38,simulation
2024-03-28 11:00:00,inference,25.42,simulation
2024-03-28 12:00:00,inference,21.45,simulation
2024-03-28 13:00:00,inference,28.27,simulation
2024-03-28 14:00:00,inference,30.88,simulation
2024-03-28 15:00:00,inference,31.99,simulation
2024-03-28 16:00:00,inference,32.53,simulation
2024-03-28 17:00:00,inference,33.44,simulation
2024-03-28 18:00:00,inference,30.89,simulation
2024-03-28 19:00:00,inference,17.42,simulation
2024-03-28 20:00:00,inference,15.85,simulation
2024-03-28 21:00:00,inference,23.67,simulation
2024-03-28 22:00:00,inference,9.03,simulation
2024-03-28 23:00:00,inference,10.1,simulation
2024-03-29 00:00:00,idle,2.29,simulation
2024-03-29 01:00:00,idle,1.11,simulation
2024-03-29 02:00:00,inference,15.18,simulation
2024-03-29 03:00:00,inference,12.26,simulation
2024-03-29 04:00:00,inference,15.5,simulation
2024-03-29 05:00:00,inference,19.1,simulation
2024-03-29 06:00:00,idle,4.54,simulation
2024-03-29 07:00:00,idle,4.59,simulation
2024-03-29 08:00:00,idle,5.3,simulation
2024-03-29 09:00:00,idle,6.44,simulation
2024-03-29 10:00:00,idle,2.3,simulation
2024-03-29 11:00:00,idle,6.92,simulation
2024-03-29 12:00:00,idle,5.7,simulation
2024-03-29 13:00:00,idle,7.81,simulation
2024-03-29 14:00:00,training,47.9,simulation
2024-03-29 15:00:00,training,49.41,simulation
2024-03-29 16:00:00,training,49.17,simulation
2024-03-29 17:00:00,training,46.94,simulation
2024-03-29 18:00:00,training,49.0,simulation
2024-03-29 19:00:00,training,44.28,simulation
2024-03-29 20:00:00,training,46.8,simulation
2024-03-29 21:00:00,training,45.03,simulation
2024-03-29 22:00:00,training,44.14,simulation
2024-03-29 23:00:00,training,48.46,simulation
2024-03-30 00:00:00,training,45.2,simulation
